Frequency_of_outbreaks,Magnitude_of_outbreaks_Deaths,Magnitude_of_outbreaks_Infected,Magnitude_of_outbreaks_Severity_Index,Security_and_Conflict_Index
0.48795986,0.6391015,0.62604684,0.5480257,0.46556088
0.6169499,0.6479649,0.60790384,0.59561986,0.406252
0.61946297,0.57541084,0.689574,0.6209652,0.5035001
0.60922307,0.492602,0.6914636,0.58571756,0.5231436
0.51173216,0.48536637,0.57750744,0.5392537,0.64772904
0.49391252,0.5729904,0.6581857,0.53741086,0.68640935
0.6394973,0.64001244,0.65223455,0.5901382,0.69477004
0.55283153,0.666394,0.5845403,0.62548006,0.6915873
0.56353515,0.629725,0.738934,0.5726769,0.71793246
0.65277135,0.60101265,0.71701205,0.6067579,0.6397696
0.55092436,0.5563264,0.6745117,0.5833864,0.55618876
0.50778717,0.615142,0.641211,0.6006779,0.55156463
0.67100596,0.60763884,0.7317402,0.6220936,0.5592843
0.60686946,0.5865076,0.66939443,0.6199459,0.52991134
0.5484015,0.6050967,0.6947291,0.6345781,0.6103917
0.6379062,0.6030745,0.6796487,0.60419416,0.5718832
0.63271993,0.6442748,0.6423685,0.6260399,0.58504456
0.5149233,0.5937174,0.681633,0.63663924,0.60566175
0.6856914,0.6534083,0.72152734,0.7016577,0.5946018
0.5349723,0.6976018,0.70393115,0.49102858,0.56661034
0.58725584,0.5467062,0.76602066,0.5520477,0.5956997
0.6208282,0.6127111,0.70320785,0.6115674,0.62759966
0.58993584,0.63431334,0.6584911,0.6593034,0.66474825
0.58706987,0.52082735,0.5981153,0.5057618,0.6637509
0.6781083,0.66521597,0.7390506,0.70213705,0.59702057
0.6068145,0.6230255,0.6933714,0.6537165,0.5194773
0.6372262,0.57987106,0.7942201,0.6173903,0.4885325
0.6858357,0.6171913,0.6867411,0.59147656,0.47445738
0.5355474,0.61934793,0.7040004,0.6639446,0.5140989
0.6136534,0.44095284,0.65780115,0.46069068,0.4960408
0.5809108,0.6409586,0.69216794,0.59997845,0.50441736
0.5422315,0.5372416,0.72884345,0.64348733,0.48814628
0.66745603,0.6493353,0.7407809,0.58335155,0.5245093
0.57851094,0.6337776,0.7372731,0.6397009,0.5171199
0.6447526,0.64007115,0.60797614,0.63944185,0.4686493
0.5496326,0.6395874,0.60985315,0.61704373,0.3928125
0.5481688,0.5429862,0.6895335,0.5469618,0.43973738
0.48134112,0.5937027,0.562914,0.5465203,0.41747227
0.6398351,0.6211486,0.6981177,0.6561499,0.41675475
0.6317986,0.6569077,0.7146061,0.61737555,0.41258577
0.6189396,0.6698774,0.78443825,0.7140025,0.46350265
0.64874303,0.6458285,0.6479699,0.59474856,0.49438444
0.63499033,0.6908394,0.7115077,0.76285625,0.47503406
0.7704901,0.69595385,0.7688229,0.7020291,0.48565167
0.71222246,0.61669934,0.77146196,0.70338064,0.5466763
0.67675173,0.57311404,0.65094995,0.6057392,0.56667507
0.5848615,0.5769153,0.63606083,0.68494064,0.6090632
0.61579573,0.6098727,0.67948604,0.6034882,0.5288051
0.67546856,0.6337867,0.6898901,0.7227875,0.4350484
0.65294147,0.63500124,0.7419231,0.6065373,0.39954668
0.61674905,0.6774402,0.7506349,0.6231634,0.43965054
0.684017,0.58063716,0.690393,0.61159754,0.44523525
0.5499971,0.6257851,0.6222769,0.61204386,0.53950804
0.76917434,0.57215273,0.78887933,0.83156264,0.5120033
0.61478287,0.5929482,0.6863419,0.6308666,0.52824324
0.558972,0.6034341,0.67410195,0.52704674,0.5606473
0.7070616,0.68210554,0.7161782,0.695926,0.55083734
0.623989,0.6453458,0.70274997,0.66533417,0.55079335
0.6890069,0.60439104,0.7055692,0.62182593,0.47534737
0.5950859,0.50781584,0.7262991,0.5472358,0.5238602
0.62726706,0.5838444,0.6671225,0.55213255,0.5946936
0.56113684,0.5317331,0.5696371,0.49046397,0.57558614
0.6822548,0.64407235,0.67315674,0.63162625,0.6070258
0.65496737,0.6462043,0.774408,0.7010475,0.5065875
0.66234946,0.59939903,0.70122284,0.78391635,0.5790001
0.7773926,0.69773847,0.75421065,0.6448935,0.5915455
0.50733715,0.5766877,0.65230596,0.5810703,0.5675118
0.6269873,0.540303,0.6989948,0.6563978,0.5818086
0.47673225,0.5404778,0.7228263,0.5550908,0.54919803
0.61494505,0.6296046,0.65126836,0.65317047,0.46738577
0.64537627,0.48525235,0.62637544,0.53193504,0.51897216
0.52269596,0.6374601,0.66841006,0.5450173,0.45775473
0.47535014,0.65335244,0.6986448,0.6348802,0.42131796
0.6675872,0.5771911,0.7223283,0.6585498,0.33767205
0.66653943,0.5996263,0.7606259,0.64796454,0.43374553
0.6677732,0.64050984,0.6496949,0.6624938,0.44569257
0.59962654,0.60476005,0.7337351,0.5474311,0.49293897
0.6372539,0.5839609,0.66781735,0.5776493,0.44813073
0.70089275,0.742208,0.68563014,0.69214875,0.43710968
0.59967995,0.57249707,0.69346964,0.70582664,0.43509892
0.61336577,0.580065,0.6824015,0.55487394,0.3421362
0.57984495,0.5950762,0.72194195,0.5560219,0.3221222
0.6245727,0.5587046,0.61212724,0.47957602,0.24747658
0.6312615,0.6272791,0.7003249,0.6993676,0.26421157
0.6671417,0.65908015,0.7203376,0.67583114,0.2513562
0.5170859,0.5988165,0.75699043,0.63404405,0.30188888
0.60396546,0.5694284,0.72197,0.65875036,0.3037595
0.6305873,0.555948,0.70355844,0.68371415,0.29497898
0.6595239,0.6542359,0.781669,0.63605475,0.33469218
0.6487691,0.54411685,0.639312,0.61381006,0.3063869
0.5834421,0.5748136,0.6498377,0.59199095,0.3308828
0.69663644,0.6525296,0.70003873,0.7229193,0.5052579
0.65923226,0.6794168,0.7157923,0.68617487,0.48104107
0.6096581,0.63569224,0.7668762,0.69595295,0.44756693
0.6853317,0.63088477,0.6619625,0.6707338,0.48462448
0.5798914,0.7049958,0.7424262,0.5501302,0.44779995
0.590727,0.6063731,0.6629688,0.6455617,0.53260857
0.66471475,0.6720446,0.71061206,0.7067377,0.57718
0.75802934,0.7125675,0.83148324,0.7926307,0.57111317
0.587748,0.56006515,0.6227689,0.5226344,0.5707335
0.5885182,0.57777476,0.7386787,0.62540704,0.63699543
0.46696007,0.5508567,0.60248744,0.47908366,0.60466856
0.6339881,0.68663526,0.74536127,0.6434411,0.62309134
0.6540493,0.520912,0.74246967,0.60732,0.64547
0.5685851,0.6151929,0.5773771,0.5718828,0.60751826
0.6392692,0.69343525,0.73052627,0.745294,0.52946246
0.65844846,0.6488495,0.74927956,0.683745,0.5923549
0.5969412,0.5879641,0.7128736,0.69311154,0.48114148
0.67823225,0.66040564,0.7103088,0.69326895,0.5581387
0.63454515,0.62952423,0.6851568,0.5711194,0.49334514
0.6964792,0.5341892,0.69404775,0.68133974,0.4311207
0.60812074,0.53706604,0.68992,0.5919932,0.36234346
0.6451225,0.6094015,0.781728,0.71155906,0.38939422
0.64171624,0.60677296,0.6838833,0.6620939,0.44844878
0.5924636,0.6040877,0.71635157,0.52602273,0.45969915
0.61447793,0.59641486,0.65494704,0.6458859,0.38619918
0.5933638,0.57346475,0.598658,0.46586642,0.33641407
0.57694495,0.5608834,0.55033356,0.4935511,0.32800794
0.64799786,0.5819179,0.7249409,0.6328933,0.33262584
0.52489865,0.4748906,0.5715203,0.47298616,0.4292915
0.5934372,0.5795956,0.5969776,0.55554426,0.35606846
0.6864401,0.5856598,0.6983181,0.57193685,0.32050413
0.5064769,0.5302707,0.5961615,0.49786475,0.28780583
0.6969061,0.6138649,0.72259,0.63695717,0.22892398
0.5130153,0.63001657,0.49372816,0.51303905,0.24468908
0.4076885,0.5357821,0.61024046,0.5356113,0.24211302
0.5147037,0.6436253,0.6241422,0.6128708,0.23792821
0.56301105,0.5884026,0.6882937,0.54086155,0.37195587
0.5906875,0.58245736,0.62535185,0.53860164,0.41525877
0.5733221,0.4851245,0.6094394,0.47047156,0.462508
0.5808996,0.56517804,0.54446876,0.5695514,0.43947408
0.5641597,0.54504913,0.59389657,0.61944336,0.42930833
0.5139804,0.62207735,0.6240349,0.49533838,0.48244542
0.52551043,0.5186757,0.60175097,0.5567658,0.43242544
0.51259184,0.50830173,0.5895801,0.49458182,0.45439127
0.6581543,0.67731667,0.74319094,0.56930625,0.57052433
0.69354165,0.6065852,0.6282599,0.58302444,0.46743384
0.60375357,0.6513417,0.71700644,0.669592,0.49399456
0.484749,0.4965591,0.6581061,0.530289,0.519266
0.69441265,0.6007676,0.66949284,0.60607255,0.59411997
0.5243487,0.5001649,0.68680495,0.542333,0.5913722
0.5920974,0.56782436,0.7148958,0.57086116,0.66056484
0.5526059,0.5414434,0.6274127,0.5965942,0.6538388
0.61969197,0.6292733,0.73361355,0.6197484,0.59175473
0.5503059,0.45074207,0.60903096,0.56901973,0.5231216
0.5956998,0.54769105,0.5632826,0.60402226,0.4305984
0.5308878,0.47223946,0.69197774,0.55896586,0.44765133
0.6431072,0.5384846,0.6116909,0.5547354,0.42005685
0.60548997,0.56176794,0.6590817,0.5974407,0.40088072
0.59216297,0.6074518,0.6351014,0.5269282,0.41933283
0.4648223,0.576645,0.6623715,0.58601743,0.45627472
0.5808353,0.61576563,0.6897597,0.5347627,0.45757762
0.54385406,0.6393811,0.65322447,0.6312244,0.44113925
0.5524473,0.57613856,0.65318394,0.53620696,0.4444058
0.66160387,0.6855278,0.6287063,0.59955764,0.44109944
0.5185221,0.578068,0.58392346,0.6391653,0.48031017
0.542763,0.5959722,0.6893906,0.6036658,0.5892448
0.557489,0.52463204,0.6848844,0.59854925,0.56998295
0.59219515,0.54303914,0.6593058,0.67282146,0.5857311
0.46974313,0.5305161,0.66040194,0.55734825,0.55599535
0.5931877,0.539402,0.63975793,0.5929682,0.52187634
0.6584257,0.5063111,0.6226084,0.521789,0.5545654
0.5795723,0.58486694,0.7175208,0.67269284,0.5031158
0.55943125,0.59887433,0.66760397,0.52897364,0.3860287
0.6252955,0.5740505,0.73478,0.6179768,0.47196642
0.6395816,0.6117418,0.79947066,0.7413633,0.515781
0.6855888,0.6663676,0.6752792,0.63977456,0.51553
0.58812034,0.57412,0.61109674,0.55047107,0.46184206
0.5689524,0.63139963,0.67836714,0.6329538,0.42062122
0.6671667,0.5862231,0.63544875,0.6292796,0.33300304
0.55810934,0.5723325,0.6451907,0.53855574,0.33572596
0.505407,0.49878842,0.6106798,0.67217505,0.29231334
0.5866539,0.72497773,0.7805544,0.76924896,0.416535
0.63092744,0.5919595,0.7423487,0.66362536,0.35886124
0.5784948,0.4909635,0.6794599,0.63540393,0.3422769
0.5118171,0.43354756,0.6608412,0.5055722,0.4645621
0.58085746,0.5643562,0.70936865,0.6781799,0.45751274
0.6413151,0.6384002,0.7602985,0.6123441,0.51061463
0.6322305,0.68780726,0.682328,0.6743051,0.519892
0.59279096,0.5597047,0.63144946,0.6148849,0.45314777
0.61226577,0.65442836,0.79398394,0.74592453,0.40203068
0.6729766,0.57556605,0.66195464,0.6381372,0.4174998
0.5854733,0.6038183,0.67010003,0.6029986,0.42512122
0.68081546,0.7130823,0.736271,0.7126337,0.4633042
0.6577444,0.6770687,0.6477562,0.57614785,0.4856196
0.5800983,0.5934701,0.6729958,0.6011925,0.4727811
0.5510888,0.54442763,0.6292319,0.5405185,0.4579991
0.5235694,0.6056798,0.6122496,0.5729481,0.4074599
0.55029935,0.5546658,0.66817665,0.54224133,0.431634
0.72105056,0.69788665,0.7941146,0.6747419,0.43347237
0.64618874,0.6376457,0.66236526,0.6498889,0.42554435
0.62060875,0.61860347,0.73327845,0.5893701,0.50981355
0.7345374,0.6043311,0.80254686,0.6677769,0.40123585
0.67735666,0.6605116,0.6339609,0.60545254,0.3493102
0.5793128,0.6664851,0.62678856,0.6822518,0.30973595
0.57167226,0.55125374,0.53354937,0.52119035,0.3058618
0.68250847,0.6186834,0.65552044,0.6419572,0.30166906
0.6965548,0.6870996,0.6921799,0.6518928,0.33495116
0.6437721,0.6457572,0.6882896,0.6230479,0.42131338
0.60609597,0.6409879,0.6199876,0.52432823,0.3886728
0.6256924,0.6283535,0.7707748,0.619624,0.35060707
0.6273334,0.60495013,0.73533213,0.7263884,0.40386015
0.7268736,0.5654611,0.7204697,0.71614933,0.3548809
0.6700177,0.6314365,0.77723026,0.6850505,0.3609559
0.61735266,0.54599756,0.7300929,0.6194184,0.46448523
0.49357697,0.56600976,0.62554485,0.537659,0.529773
0.53070426,0.5029832,0.6720759,0.5667576,0.6085101
0.7589719,0.7006918,0.7859318,0.7038227,0.65550816
0.67138314,0.5878106,0.7163663,0.7050448,0.6659297
0.69143224,0.6983167,0.7348361,0.6311609,0.6534003
0.64782214,0.6401631,0.70313597,0.67506,0.66817605
0.70148575,0.60259825,0.6724528,0.57877046,0.6345163
0.6307237,0.6880394,0.6233065,0.64910066,0.61216867
0.6133881,0.57645667,0.651664,0.64501536,0.57500327
0.68913895,0.64589477,0.71189785,0.64585775,0.5497644
0.69976854,0.6187977,0.6343779,0.5471418,0.59486276
0.60116744,0.58309674,0.6882298,0.6104983,0.5083687
0.5897085,0.55271345,0.6080595,0.5385461,0.51526517
0.5784497,0.5214954,0.66254723,0.6143662,0.41989726
0.6685128,0.6082448,0.6667883,0.60111845,0.45264792
0.5353329,0.6398314,0.74929994,0.58053815,0.4315578
0.5799817,0.60658956,0.6873729,0.5289079,0.44615054
0.728422,0.6652814,0.682501,0.6550641,0.42661119
0.66376555,0.6215297,0.67010707,0.5898232,0.46294376
0.6918153,0.6913042,0.7053817,0.7046428,0.5278085
0.6572126,0.5755922,0.67123795,0.5969386,0.5501542
0.6513886,0.6961986,0.71577734,0.6398595,0.68424857
0.7201362,0.5726325,0.75713766,0.61600834,0.6338005
0.6611,0.6222957,0.6015114,0.61809707,0.65688914
0.6972739,0.64460313,0.7167038,0.67909175,0.69679934
0.56876713,0.5498468,0.60958874,0.56162536,0.6998741
0.63127303,0.5667984,0.6810502,0.65425783,0.7040915
0.582187,0.6073981,0.70705664,0.4488233,0.68503785
0.64153385,0.62306505,0.7021793,0.58123475,0.736246
0.6392185,0.57561564,0.60836977,0.46536952,0.6649184
0.56505555,0.56701,0.7277376,0.60266566,0.6788119
0.49325493,0.5483073,0.59987986,0.5667465,0.7216983
0.63536173,0.6238366,0.66291285,0.6562664,0.64362925
0.5959331,0.63759476,0.6666122,0.5600184,0.6900308
0.5738863,0.5656438,0.51061594,0.54487073,0.68834585
0.61169815,0.649862,0.64338225,0.63840073,0.60423744
0.55445963,0.5137955,0.54337734,0.56808287,0.6571854
0.52921134,0.45036504,0.58292395,0.41291553,0.55356693
0.6188351,0.47690228,0.5263607,0.46347356,0.5210277
0.5965097,0.60893184,0.597559,0.6008846,0.5289285
0.51352835,0.538332,0.50069255,0.5653271,0.49557686
0.48245338,0.5392167,0.535788,0.49659407,0.46164405
0.5475134,0.58413416,0.62794644,0.56576705,0.48206466
0.51702356,0.5141346,0.60442036,0.5349492,0.57336235
0.46966243,0.5211221,0.60722834,0.43314123,0.548231
0.6167114,0.5351959,0.59431124,0.5285282,0.56815135
0.4238935,0.50140184,0.5264556,0.47477078,0.5169003
0.54466116,0.5139882,0.54142594,0.48585245,0.5383441
0.54579103,0.6294911,0.64658326,0.54324716,0.4517429
0.57306075,0.6181112,0.58303607,0.54943347,0.45585853
0.56510144,0.51664215,0.6121037,0.5158413,0.3860728
0.49483755,0.55592346,0.53846365,0.5330882,0.4339274
0.6249094,0.6135113,0.6916425,0.6624011,0.3936672
0.5575156,0.5739506,0.5769198,0.49396467,0.4493314
0.71688825,0.6331753,0.6055813,0.56831753,0.37019706
0.68779737,0.63045317,0.69035614,0.65866387,0.34756708
0.6332817,0.55658185,0.66216624,0.65147704,0.36022624
0.6902933,0.67531824,0.68468505,0.72647256,0.3344782
0.6101666,0.71467054,0.7405299,0.78766894,0.33720368
0.59687924,0.536021,0.5827853,0.48572758,0.3565069
0.72281516,0.59225607,0.7791091,0.8253367,0.50390047
0.54453653,0.6018987,0.7331154,0.64913464,0.49830118
0.55063546,0.6246381,0.6525178,0.6246701,0.5434353
0.59681153,0.59632784,0.7239373,0.6178423,0.58945453
0.6186193,0.55220383,0.5896271,0.4830199,0.57596815
0.55946034,0.48020282,0.6659662,0.6285862,0.63973445
0.560997,0.6250103,0.69647396,0.61250913,0.56674093
0.66958654,0.6630949,0.7504736,0.5562659,0.59336364
0.5422196,0.6760896,0.72928977,0.64465547,0.5318566
0.64282024,0.66256064,0.6658687,0.66261625,0.4613571
0.5925444,0.6996709,0.7536212,0.58418643,0.5591471
0.5570502,0.6382909,0.63732696,0.5852197,0.49085632
0.6601634,0.67423826,0.7398553,0.6241516,0.5352249
0.71496844,0.55964184,0.7921941,0.66839474,0.46255293
0.5252638,0.5289603,0.6937421,0.65294915,0.50284874
0.5443249,0.57699615,0.5469407,0.57140017,0.5256148
0.653436,0.65476763,0.6153135,0.6075308,0.5818635
0.6094892,0.6270357,0.69216055,0.60971963,0.6382138
0.5745229,0.519194,0.6001835,0.60427713,0.6831151
0.55666745,0.56811273,0.6321562,0.57554454,0.66759926
0.44315636,0.52345824,0.6162752,0.5668085,0.6786289
0.62185496,0.52868575,0.5713797,0.51591355,0.75217617
0.40813088,0.49299505,0.58546674,0.6118884,0.67425746
0.6536797,0.6381924,0.6081779,0.60308087,0.6566738
0.6474793,0.53607506,0.6910694,0.56412584,0.6817224
0.6841107,0.68608224,0.749881,0.639338,0.6058836
0.66130835,0.6805609,0.7688696,0.54481524,0.6795896
0.55504876,0.5793475,0.7294642,0.66184455,0.6613439
0.57949245,0.54547334,0.697171,0.5217935,0.6296838
0.81649053,0.7103374,0.8151083,0.6334848,0.5313815
0.66798604,0.7018889,0.6727245,0.67481565,0.6124777
0.56102127,0.49748817,0.6755347,0.6068518,0.56475025
0.64402497,0.6843316,0.75260305,0.5570188,0.4520961
0.6322137,0.626378,0.7373068,0.5902939,0.45993638
0.5923438,0.6280989,0.6440412,0.70976293,0.5162583
0.5924274,0.4931207,0.6378143,0.5071843,0.4640471
0.6614976,0.6323345,0.64782554,0.6778881,0.47422105
0.6671074,0.5710797,0.66453236,0.58664536,0.43690753
0.6372852,0.6723043,0.7044812,0.56756014,0.42436922
0.5811514,0.5457432,0.6379566,0.52700764,0.47142678
0.5541219,0.46430284,0.70920205,0.52329457,0.4498548
0.52365935,0.580436,0.6880183,0.509049,0.43213654
0.59395784,0.5632317,0.5626067,0.5408555,0.47190282
0.5155933,0.5855885,0.7643502,0.6396873,0.5364249
0.53252125,0.5003229,0.5463641,0.52483845,0.49380147
0.6281928,0.60222024,0.6579612,0.59507,0.45536435
0.56109685,0.6267894,0.6640281,0.59757715,0.45366412
0.60078776,0.5577717,0.6773223,0.6266323,0.390494
0.5999167,0.6894452,0.7298237,0.5827227,0.39711893
0.46135595,0.51544094,0.5444839,0.59355974,0.35346177
0.5223888,0.59787804,0.6013849,0.59156036,0.3239994
0.67666996,0.5446137,0.6070166,0.48580405,0.30747804
0.53437704,0.5533387,0.53311586,0.65450454,0.3499877
0.5991864,0.58393854,0.61711395,0.57757413,0.3700778
0.60598755,0.6778864,0.6761822,0.5380488,0.4099422
0.58916336,0.5341136,0.60599875,0.57933384,0.42446446
0.6428914,0.6424281,0.714401,0.5860505,0.42829248
0.69545054,0.6150136,0.72350824,0.67999876,0.51263916
0.5019284,0.5297308,0.6582527,0.6140095,0.51765496
0.59879404,0.5558778,0.55873394,0.532674,0.4978461
0.69066477,0.50878555,0.6429833,0.6043493,0.5106299
0.5333577,0.56484854,0.69644135,0.61086607,0.49638999
0.6565075,0.5249846,0.7075359,0.62982273,0.56722414
0.6698657,0.65855765,0.75499666,0.5726842,0.44023603
0.6030773,0.664281,0.63037944,0.6398909,0.35973936
0.52861613,0.6076135,0.60292023,0.555351,0.33627415
0.6223591,0.59365356,0.6762459,0.65928096,0.37663236
0.53769094,0.5703482,0.705065,0.5437127,0.27372444
0.5501973,0.6578404,0.6486872,0.6521827,0.22149518
0.67041963,0.64228135,0.73511994,0.51504815,0.26549342
0.6355825,0.5341641,0.66257256,0.53310126,0.32467467
0.6557121,0.6465561,0.675277,0.6808044,0.38098896
0.64208555,0.5572657,0.7139145,0.6332769,0.37431404
0.49971524,0.5653179,0.5900003,0.5335726,0.4531591
0.52803326,0.508949,0.65900135,0.5889575,0.40176553
0.5931886,0.6236234,0.6959518,0.601724,0.3725355
0.5946973,0.65311384,0.60131085,0.5468512,0.3411309
0.6544168,0.5628973,0.67760164,0.57155484,0.336733
0.5263871,0.62738127,0.5671831,0.67919683,0.3872263
0.62121695,0.6353592,0.62219447,0.6299433,0.43205902
0.6410332,0.63219345,0.74400914,0.72898436,0.4311286
0.63830644,0.5588672,0.6557585,0.53492475,0.37358692
0.58398956,0.5039843,0.65022224,0.5313676,0.41107488
0.55661523,0.59027296,0.69128853,0.59689015,0.42332903
0.57198495,0.5885698,0.6389347,0.68768764,0.42406026
0.6441808,0.55384916,0.5582372,0.5437195,0.36070102
0.61114794,0.55964893,0.65754557,0.54396707,0.38763565
0.54968536,0.54785514,0.6008153,0.51580626,0.36803585
0.6649593,0.6435929,0.7114303,0.6475733,0.3846225
0.643678,0.6780459,0.6407994,0.5819822,0.40656745
0.6031675,0.61403894,0.6699294,0.60042226,0.38980392
0.632234,0.5482931,0.68059283,0.5289716,0.33304226
0.7090581,0.7572869,0.7428945,0.65699196,0.3947535
0.5795867,0.61643445,0.6509156,0.55622566,0.38987777
0.6486347,0.5934493,0.690155,0.5476403,0.50463206
0.6002175,0.56262696,0.75093913,0.5145353,0.42846504
0.62947524,0.56526464,0.6215619,0.6380469,0.49627742
0.5911398,0.6100823,0.63468045,0.5051837,0.38403234
0.48548043,0.50855744,0.5815371,0.40775767,0.374715
0.59904104,0.5624221,0.6088723,0.54743767,0.38825384
0.5314789,0.5484418,0.6739045,0.6101684,0.42189324
0.6507261,0.641609,0.7137135,0.671682,0.3904906
0.54383636,0.5534883,0.6890429,0.59014094,0.39360768
0.64688295,0.5674081,0.7000478,0.58118063,0.4523053
0.69013834,0.6026468,0.79488385,0.6385329,0.43352398
0.6123569,0.5164592,0.7369344,0.6496637,0.4689547
0.5527529,0.5782302,0.65081763,0.5418723,0.3725283
0.6637548,0.6049336,0.65007234,0.46241686,0.3587563
0.63485634,0.6434708,0.7372858,0.654468,0.35083133
0.5610362,0.47376046,0.68886745,0.53379524,0.3456556
0.6166929,0.5240511,0.5677047,0.5035503,0.36950824
0.63670313,0.57835394,0.6939932,0.5877315,0.33062115
0.5364399,0.4911974,0.5706239,0.44923106,0.35816038
0.62385446,0.58978987,0.5835123,0.59183943,0.42234236
0.463182,0.4315962,0.54816246,0.51251304,0.44803762
0.5247967,0.5460721,0.59745926,0.5276295,0.45394513
0.49623898,0.5138976,0.6167593,0.55841535,0.570357
0.6373456,0.5413072,0.6406288,0.5492888,0.52664536
0.6151233,0.5599908,0.6879005,0.55701226,0.48925152
0.60805136,0.53040123,0.64035344,0.6345657,0.49187517
0.5463506,0.499907,0.64106727,0.64308155,0.52980065
0.6589384,0.65284634,0.6683661,0.6544759,0.5393888
0.63356125,0.6153669,0.5861708,0.61079985,0.6323503
0.58506906,0.553039,0.6686493,0.6552578,0.5977756
0.527677,0.58226556,0.74210626,0.6142127,0.56927776
0.6139393,0.60841876,0.65872085,0.601672,0.5863571
0.6539354,0.5258978,0.62861323,0.61242914,0.4943202
0.6635699,0.5940424,0.7361224,0.60174394,0.5395103
0.5459399,0.5058216,0.6360969,0.54681057,0.5177876
0.5428443,0.53931737,0.6225991,0.5106431,0.47235143
0.6338815,0.5700726,0.5905427,0.66788304,0.49694026
0.45523155,0.577211,0.6758749,0.6843022,0.48868492
0.5138935,0.5578776,0.6307527,0.52675337,0.41035002
0.4631977,0.5281566,0.564771,0.5434916,0.41710597
